lead_id,customer_id,created_date,first_touch_channel,last_touch_channel,campaign_id,market,industry,company_size_band,product_interest,engagement_score,lead_status,mql_flag,sql_flag
L002191,CU002191,2025-01-30,Direct,Direct,CMP_DIR_LEE,Leeds,Professional Services,250-999,Security Add-on,64.1,SQL,1,1
L002192,CU002192,2025-01-30,Organic Search,Organic Search,CMP_ORG_SHE,Sheffield,Technology,50-249,Security Add-on,75.3,SQL,1,1
L002193,CU002193,2025-01-31,Paid Search - Brand,Paid Search - Brand,CMP_PAI_EDI,Edinburgh,Healthcare,1-49,Remote Support,78.0,SQL,1,1
L002194,CU002194,2025-01-31,Email,Email,CMP_EMA_BIR,Birmingham,Healthcare,50-249,Remote Support,76.8,MQL,1,0
L002195,CU002195,2025-01-31,Organic Search,Organic Search,CMP_ORG_SHE,Sheffield,Professional Services,1000+,Remote Access,86.9,New,0,0
L002196,CU002196,2025-01-31,Display,Display,CMP_DIS_BRI,Bristol,Retail,1-49,Remote Support,79.6,New,0,0
L002197,CU002197,2025-02-01,Events,Events,CMP_EVE_LIV,Liverpool,Professional Services,250-999,Enterprise Connectivity,46.6,MQL,1,0
L002198,CU002198,2025-02-01,LinkedIn,LinkedIn,CMP_LIN_EDI,Edinburgh,Technology,250-999,Enterprise Connectivity,84.4,SQL,1,1
L002199,CU002199,2025-02-01,Events,Events,CMP_EVE_MAN,Manchester,Manufacturing,1000+,Security Add-on,92.9,SQL,1,1
L002200,CU002200,2025-02-01,LinkedIn,LinkedIn,CMP_LIN_MAN,Manchester,Retail,50-249,Security Add-on,97.5,SQL,1,1
L002201,CU002201,2025-02-01,Partner,Partner,CMP_PAR_LEE,Leeds,Education,250-999,Enterprise Connectivity,46.5,MQL,1,0
L002202,CU002202,2025-02-01,Direct,Direct,CMP_DIR_SHE,Sheffield,Professional Services,1-49,Security Add-on,63.3,New,0,0
L002203,CU002203,2025-02-02,Email,Email,CMP_EMA_BRI,Bristol,Technology,1-49,Remote Access,63.0,SQL,1,1
L002204,CU002204,2025-02-02,Direct,Direct,CMP_DIR_EDI,Edinburgh,Technology,1000+,Remote Support,58.8,SQL,1,1
L002205,CU002205,2025-02-03,Organic Search,Organic Search,CMP_ORG_BRI,Bristol,Professional Services,50-249,Enterprise Connectivity,58.3,New,0,0
L002206,CU002206,2025-02-03,Paid Search - Brand,Paid Search - Brand,CMP_PAI_SHE,Sheffield,Professional Services,1-49,Security Add-on,53.6,SQL,1,1
L002207,CU002207,2025-02-03,Paid Social,Paid Social,CMP_PAI_BIR,Birmingham,Technology,50-249,Remote Support,44.0,New,0,0
L002208,CU002208,2025-02-03,Direct,Direct,CMP_DIR_GLA,Glasgow,Manufacturing,1000+,Security Add-on,49.5,MQL,1,0
L002209,CU002209,2025-02-03,YouTube,YouTube,CMP_YOU_LIV,Liverpool,Manufacturing,250-999,Enterprise Connectivity,80.6,New,0,0
L002210,CU002210,2025-02-04,Email,Email,CMP_EMA_CAR,Cardiff,Manufacturing,50-249,Security Add-on,73.9,MQL,1,0
L002211,CU002211,2025-02-04,Paid Search - Brand,Paid Search - Brand,CMP_PAI_LIV,Liverpool,Manufacturing,1000+,Remote Support,62.9,SQL,1,1
L002212,CU002212,2025-02-04,Partner,Partner,CMP_PAR_BRI,Bristol,Professional Services,250-999,Remote Support,49.9,New,0,0
L002213,CU002213,2025-02-04,Events,Events,CMP_EVE_MAN,Manchester,Manufacturing,250-999,Enterprise Connectivity,71.7,MQL,1,0
L002214,CU002214,2025-02-04,Events,Events,CMP_EVE_BRI,Bristol,Retail,50-249,Security Add-on,80.1,New,0,0
L002215,CU002215,2025-02-04,Direct,Direct,CMP_DIR_LON,London,Education,50-249,Remote Support,64.9,New,0,0
L002216,CU002216,2025-02-05,Paid Search - Brand,Paid Search - Brand,CMP_PAI_LIV,Liverpool,Manufacturing,250-999,Remote Access,58.6,MQL,1,0
L002217,CU002217,2025-02-05,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_LON,London,Education,250-999,Enterprise Connectivity,76.6,New,0,0
L002218,CU002218,2025-02-06,Partner,Partner,CMP_PAR_GLA,Glasgow,Professional Services,50-249,Remote Access,65.8,MQL,1,0
L002219,CU002219,2025-02-06,Paid Search - Brand,Paid Search - Brand,CMP_PAI_BIR,Birmingham,Professional Services,50-249,Enterprise Connectivity,64.5,New,0,0
L002220,CU002220,2025-02-06,Organic Search,Organic Search,CMP_ORG_MAN,Manchester,Technology,1000+,Remote Access,75.7,New,0,0
L002221,CU002221,2025-02-06,Display,Display,CMP_DIS_LEE,Leeds,Education,50-249,Remote Access,57.5,MQL,1,0
L002222,CU002222,2025-02-07,Paid Search - Brand,Paid Search - Brand,CMP_PAI_LON,London,Professional Services,1-49,Security Add-on,70.7,SQL,1,1
L002223,CU002223,2025-02-07,Paid Search - Brand,Paid Search - Brand,CMP_PAI_MAN,Manchester,Healthcare,50-249,Remote Support,55.0,MQL,1,0
L002224,CU002224,2025-02-07,Direct,Direct,CMP_DIR_LON,London,Professional Services,1000+,Enterprise Connectivity,70.5,SQL,1,1
L002225,CU002225,2025-02-08,Organic Search,Organic Search,CMP_ORG_LEE,Leeds,Retail,1000+,Enterprise Connectivity,71.3,SQL,1,1
L002226,CU002226,2025-02-08,Email,Email,CMP_EMA_LON,London,Retail,250-999,Security Add-on,77.3,SQL,1,1
L002227,CU002227,2025-02-08,Paid Social,Paid Social,CMP_PAI_MAN,Manchester,Retail,50-249,Enterprise Connectivity,43.6,New,0,0
L002228,CU002228,2025-02-09,Paid Search - Brand,Paid Search - Brand,CMP_PAI_BRI,Bristol,Manufacturing,50-249,Security Add-on,73.8,SQL,1,1
L002229,CU002229,2025-02-09,LinkedIn,LinkedIn,CMP_LIN_LON,London,Education,1000+,Enterprise Connectivity,84.3,SQL,1,1
L002230,CU002230,2025-02-09,Paid Search - Brand,Paid Search - Brand,CMP_PAI_LON,London,Healthcare,50-249,Enterprise Connectivity,79.2,MQL,1,0
L002231,CU002231,2025-02-09,LinkedIn,LinkedIn,CMP_LIN_MAN,Manchester,Healthcare,250-999,Enterprise Connectivity,83.3,New,0,0
L002232,CU002232,2025-02-10,Organic Search,Organic Search,CMP_ORG_LON,London,Manufacturing,1-49,Enterprise Connectivity,57.6,New,0,0
L002233,CU002233,2025-02-10,Organic Search,Organic Search,CMP_ORG_EDI,Edinburgh,Education,1-49,Enterprise Connectivity,59.9,New,0,0
L002234,CU002234,2025-02-10,LinkedIn,LinkedIn,CMP_LIN_BRI,Bristol,Technology,1-49,Enterprise Connectivity,85.7,SQL,1,1
L002235,CU002235,2025-02-10,Paid Search - Brand,Paid Search - Brand,CMP_PAI_LON,London,Healthcare,50-249,Remote Support,42.7,New,0,0
L002236,CU002236,2025-02-10,Paid Search - Brand,Paid Search - Brand,CMP_PAI_LON,London,Healthcare,250-999,Remote Support,76.1,SQL,1,1
L002237,CU002237,2025-02-11,LinkedIn,LinkedIn,CMP_LIN_GLA,Glasgow,Retail,250-999,Remote Access,65.6,SQL,1,1
L002238,CU002238,2025-02-11,Direct,Direct,CMP_DIR_LIV,Liverpool,Technology,1-49,Enterprise Connectivity,88.9,MQL,1,0
L002239,CU002239,2025-02-11,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_GLA,Glasgow,Healthcare,250-999,Enterprise Connectivity,57.8,SQL,1,1
L002240,CU002240,2025-02-11,Paid Search - Brand,Paid Search - Brand,CMP_PAI_LEE,Leeds,Manufacturing,50-249,Remote Access,47.1,New,0,0
L002241,CU002241,2025-02-11,Paid Social,Paid Social,CMP_PAI_LEE,Leeds,Professional Services,50-249,Remote Support,53.8,New,0,0
L002242,CU002242,2025-02-11,LinkedIn,LinkedIn,CMP_LIN_BIR,Birmingham,Education,1000+,Remote Support,77.5,SQL,1,1
L002243,CU002243,2025-02-12,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_EDI,Edinburgh,Manufacturing,50-249,Security Add-on,67.6,New,0,0
L002244,CU002244,2025-02-12,Paid Search - Brand,Paid Search - Brand,CMP_PAI_LEE,Leeds,Retail,250-999,Security Add-on,75.8,SQL,1,1
L002245,CU002245,2025-02-12,Organic Search,Organic Search,CMP_ORG_BRI,Bristol,Manufacturing,250-999,Enterprise Connectivity,70.8,SQL,1,1
L002246,CU002246,2025-02-13,Partner,Partner,CMP_PAR_BRI,Bristol,Technology,1-49,Remote Access,55.5,SQL,1,1
L002247,CU002247,2025-02-13,Organic Search,Organic Search,CMP_ORG_MAN,Manchester,Technology,50-249,Remote Access,89.8,New,0,0
L002248,CU002248,2025-02-13,Paid Social,Paid Social,CMP_PAI_LON,London,Professional Services,50-249,Remote Support,79.8,MQL,1,0
L002249,CU002249,2025-02-14,Paid Social,Paid Social,CMP_PAI_LEE,Leeds,Retail,1-49,Enterprise Connectivity,95.2,MQL,1,0
L002250,CU002250,2025-02-14,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_SHE,Sheffield,Education,50-249,Security Add-on,51.3,New,0,0
L002251,CU002251,2025-02-14,Paid Search - Brand,Paid Search - Brand,CMP_PAI_MAN,Manchester,Manufacturing,1-49,Remote Support,75.9,MQL,1,0
L002252,CU002252,2025-02-14,Paid Search - Brand,Paid Search - Brand,CMP_PAI_CAR,Cardiff,Technology,250-999,Remote Access,51.1,New,0,0
L002253,CU002253,2025-02-14,Paid Search - Brand,Paid Search - Brand,CMP_PAI_CAR,Cardiff,Retail,1000+,Enterprise Connectivity,59.9,New,0,0
L002254,CU002254,2025-02-14,Email,Email,CMP_EMA_BRI,Bristol,Technology,250-999,Enterprise Connectivity,59.4,SQL,1,1
L002255,CU002255,2025-02-14,Partner,Partner,CMP_PAR_BRI,Bristol,Education,1000+,Enterprise Connectivity,66.5,New,0,0
L002256,CU002256,2025-02-14,Paid Social,Paid Social,CMP_PAI_CAR,Cardiff,Healthcare,1-49,Enterprise Connectivity,18.6,New,0,0
L002257,CU002257,2025-02-15,Organic Search,Organic Search,CMP_ORG_MAN,Manchester,Education,250-999,Remote Access,49.1,MQL,1,0
L002258,CU002258,2025-02-15,Paid Search - Brand,Paid Search - Brand,CMP_PAI_BIR,Birmingham,Healthcare,250-999,Remote Support,78.3,New,0,0
L002259,CU002259,2025-02-15,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_BIR,Birmingham,Manufacturing,250-999,Remote Access,76.0,New,0,0
L002260,CU002260,2025-02-16,Events,Events,CMP_EVE_GLA,Glasgow,Education,250-999,Security Add-on,67.9,MQL,1,0
L002261,CU002261,2025-02-16,Direct,Direct,CMP_DIR_BIR,Birmingham,Manufacturing,50-249,Remote Support,78.6,MQL,1,0
L002262,CU002262,2025-02-16,Events,Events,CMP_EVE_SHE,Sheffield,Technology,1-49,Enterprise Connectivity,57.4,MQL,1,0
L002263,CU002263,2025-02-16,Organic Search,Organic Search,CMP_ORG_CAR,Cardiff,Retail,250-999,Security Add-on,68.6,New,0,0
L002264,CU002264,2025-02-16,Email,Email,CMP_EMA_GLA,Glasgow,Manufacturing,50-249,Remote Support,47.8,New,0,0
L002265,CU002265,2025-02-16,Events,Events,CMP_EVE_CAR,Cardiff,Healthcare,1-49,Security Add-on,42.5,New,0,0
L002266,CU002266,2025-02-16,Paid Search - Brand,Paid Search - Brand,CMP_PAI_SHE,Sheffield,Education,250-999,Enterprise Connectivity,46.5,SQL,1,1
L002267,CU002267,2025-02-16,Partner,Partner,CMP_PAR_BRI,Bristol,Professional Services,250-999,Remote Access,40.6,New,0,0
L002268,CU002268,2025-02-16,Organic Search,Organic Search,CMP_ORG_LIV,Liverpool,Education,1000+,Remote Support,51.9,New,0,0
L002269,CU002269,2025-02-16,Paid Social,Paid Social,CMP_PAI_LON,London,Technology,1-49,Enterprise Connectivity,58.6,MQL,1,0
L002270,CU002270,2025-02-17,Partner,Partner,CMP_PAR_CAR,Cardiff,Education,250-999,Remote Access,71.3,MQL,1,0
L002271,CU002271,2025-02-17,Paid Social,Paid Social,CMP_PAI_BIR,Birmingham,Technology,250-999,Remote Support,63.1,MQL,1,0
L002272,CU002272,2025-02-17,YouTube,YouTube,CMP_YOU_GLA,Glasgow,Healthcare,1000+,Security Add-on,67.6,MQL,1,0
L002273,CU002273,2025-02-17,YouTube,YouTube,CMP_YOU_BRI,Bristol,Technology,1000+,Security Add-on,66.1,MQL,1,0
L002274,CU002274,2025-02-17,Paid Social,Paid Social,CMP_PAI_BIR,Birmingham,Healthcare,50-249,Security Add-on,48.0,New,0,0
L002275,CU002275,2025-02-18,Events,Events,CMP_EVE_GLA,Glasgow,Technology,250-999,Remote Support,80.7,MQL,1,0
L002276,CU002276,2025-02-18,Paid Social,Paid Social,CMP_PAI_LEE,Leeds,Technology,50-249,Enterprise Connectivity,47.9,New,0,0
L002277,CU002277,2025-02-18,LinkedIn,LinkedIn,CMP_LIN_BIR,Birmingham,Healthcare,250-999,Security Add-on,72.0,MQL,1,0
L002278,CU002278,2025-02-18,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_BIR,Birmingham,Healthcare,1-49,Remote Access,60.4,New,0,0
L002279,CU002279,2025-02-18,Partner,Partner,CMP_PAR_LEE,Leeds,Education,50-249,Enterprise Connectivity,79.4,MQL,1,0
L002280,CU002280,2025-02-19,Paid Search - Brand,Paid Search - Brand,CMP_PAI_EDI,Edinburgh,Education,50-249,Remote Support,65.4,SQL,1,1
L002281,CU002281,2025-02-19,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_CAR,Cardiff,Education,250-999,Remote Support,34.5,New,0,0
L002282,CU002282,2025-02-19,YouTube,YouTube,CMP_YOU_BIR,Birmingham,Manufacturing,250-999,Security Add-on,46.7,MQL,1,0
L002283,CU002283,2025-02-20,Paid Search - Brand,Paid Search - Brand,CMP_PAI_LON,London,Retail,1000+,Enterprise Connectivity,78.8,New,0,0
L002284,CU002284,2025-02-20,Partner,Partner,CMP_PAR_LON,London,Manufacturing,50-249,Remote Support,78.3,New,0,0
L002285,CU002285,2025-02-20,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_LON,London,Manufacturing,250-999,Security Add-on,74.1,New,0,0
L002286,CU002286,2025-02-21,Direct,Direct,CMP_DIR_MAN,Manchester,Manufacturing,1000+,Remote Support,66.2,MQL,1,0
L002287,CU002287,2025-02-21,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_LIV,Liverpool,Manufacturing,1-49,Security Add-on,51.6,SQL,1,1
L002288,CU002288,2025-02-21,Partner,Partner,CMP_PAR_LIV,Liverpool,Professional Services,1-49,Remote Access,87.8,New,0,0
L002289,CU002289,2025-02-21,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_BRI,Bristol,Healthcare,1-49,Security Add-on,66.9,SQL,1,1
L002290,CU002290,2025-02-21,Paid Search - Brand,Paid Search - Brand,CMP_PAI_LIV,Liverpool,Education,1-49,Remote Access,80.9,MQL,1,0
L002291,CU002291,2025-02-21,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_GLA,Glasgow,Manufacturing,1-49,Remote Support,51.1,New,0,0
L002292,CU002292,2025-02-21,Paid Search - Brand,Paid Search - Brand,CMP_PAI_CAR,Cardiff,Manufacturing,1-49,Remote Access,54.7,New,0,0
L002293,CU002293,2025-02-22,Paid Social,Paid Social,CMP_PAI_CAR,Cardiff,Education,1-49,Security Add-on,42.6,New,0,0
L002294,CU002294,2025-02-22,Events,Events,CMP_EVE_SHE,Sheffield,Retail,250-999,Enterprise Connectivity,53.0,MQL,1,0
L002295,CU002295,2025-02-22,Direct,Direct,CMP_DIR_BIR,Birmingham,Technology,250-999,Enterprise Connectivity,62.2,MQL,1,0
L002296,CU002296,2025-02-22,Email,Email,CMP_EMA_LON,London,Technology,50-249,Security Add-on,55.9,New,0,0
L002297,CU002297,2025-02-22,Paid Search - Brand,Paid Search - Brand,CMP_PAI_BIR,Birmingham,Education,1000+,Enterprise Connectivity,64.8,New,0,0
L002298,CU002298,2025-02-22,LinkedIn,LinkedIn,CMP_LIN_CAR,Cardiff,Technology,250-999,Remote Access,79.0,SQL,1,1
L002299,CU002299,2025-02-23,Paid Search - Brand,Paid Search - Brand,CMP_PAI_LEE,Leeds,Education,50-249,Enterprise Connectivity,57.4,MQL,1,0
L002300,CU002300,2025-02-23,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_GLA,Glasgow,Professional Services,250-999,Enterprise Connectivity,70.7,SQL,1,1
L002301,CU002301,2025-02-23,Paid Search - Brand,Paid Search - Brand,CMP_PAI_CAR,Cardiff,Healthcare,1000+,Remote Support,67.7,New,0,0
L002302,CU002302,2025-02-24,Events,Events,CMP_EVE_MAN,Manchester,Retail,1000+,Remote Access,62.5,SQL,1,1
L002303,CU002303,2025-02-24,Paid Search - Brand,Paid Search - Brand,CMP_PAI_LEE,Leeds,Manufacturing,250-999,Enterprise Connectivity,64.1,New,0,0
L002304,CU002304,2025-02-24,Organic Search,Organic Search,CMP_ORG_LON,London,Professional Services,1000+,Remote Access,85.3,SQL,1,1
L002305,CU002305,2025-02-24,Organic Search,Organic Search,CMP_ORG_SHE,Sheffield,Technology,1-49,Security Add-on,48.0,SQL,1,1
L002306,CU002306,2025-02-25,Paid Search - Brand,Paid Search - Brand,CMP_PAI_CAR,Cardiff,Manufacturing,50-249,Enterprise Connectivity,53.0,MQL,1,0
L002307,CU002307,2025-02-25,Direct,Direct,CMP_DIR_MAN,Manchester,Education,250-999,Security Add-on,71.3,MQL,1,0
L002308,CU002308,2025-02-25,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_CAR,Cardiff,Retail,1-49,Remote Support,48.7,MQL,1,0
L002309,CU002309,2025-02-25,Email,Email,CMP_EMA_LIV,Liverpool,Manufacturing,50-249,Remote Access,72.0,New,0,0
L002310,CU002310,2025-02-25,Paid Search - Brand,Paid Search - Brand,CMP_PAI_LEE,Leeds,Technology,1000+,Remote Access,55.1,SQL,1,1
L002311,CU002311,2025-02-26,Organic Search,Organic Search,CMP_ORG_LEE,Leeds,Professional Services,50-249,Remote Support,69.8,New,0,0
L002312,CU002312,2025-02-26,Paid Social,Paid Social,CMP_PAI_BIR,Birmingham,Technology,1000+,Remote Support,47.8,New,0,0
L002313,CU002313,2025-02-26,Direct,Direct,CMP_DIR_MAN,Manchester,Education,1000+,Remote Support,28.3,SQL,1,1
L002314,CU002314,2025-02-26,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_BRI,Bristol,Professional Services,50-249,Remote Access,73.6,New,0,0
L002315,CU002315,2025-02-26,Paid Search - Brand,Paid Search - Brand,CMP_PAI_BRI,Bristol,Professional Services,50-249,Remote Access,68.4,MQL,1,0
L002316,CU002316,2025-02-26,Partner,Partner,CMP_PAR_MAN,Manchester,Retail,50-249,Remote Access,32.6,New,0,0
L002317,CU002317,2025-02-26,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_LON,London,Technology,50-249,Remote Access,79.9,New,0,0
L002318,CU002318,2025-02-27,Paid Search - Brand,Paid Search - Brand,CMP_PAI_BRI,Bristol,Education,250-999,Remote Support,63.7,New,0,0
L002319,CU002319,2025-02-27,Display,Display,CMP_DIS_MAN,Manchester,Professional Services,50-249,Security Add-on,79.2,MQL,1,0
L002320,CU002320,2025-02-27,Paid Search - Brand,Paid Search - Brand,CMP_PAI_LON,London,Healthcare,250-999,Remote Support,49.7,SQL,1,1
L002321,CU002321,2025-02-27,Partner,Partner,CMP_PAR_LEE,Leeds,Manufacturing,250-999,Enterprise Connectivity,42.7,New,0,0
L002322,CU002322,2025-02-27,Direct,Direct,CMP_DIR_MAN,Manchester,Retail,1-49,Remote Support,39.2,New,0,0
L002323,CU002323,2025-02-27,Paid Social,Paid Social,CMP_PAI_GLA,Glasgow,Retail,50-249,Remote Access,77.2,New,0,0
L002324,CU002324,2025-02-27,Email,Email,CMP_EMA_LEE,Leeds,Technology,1-49,Enterprise Connectivity,89.9,MQL,1,0
L002325,CU002325,2025-02-27,LinkedIn,LinkedIn,CMP_LIN_EDI,Edinburgh,Retail,250-999,Security Add-on,82.5,New,0,0
L002326,CU002326,2025-02-27,Partner,Partner,CMP_PAR_LON,London,Retail,50-249,Remote Support,77.4,New,0,0
L002327,CU002327,2025-02-27,Organic Search,Organic Search,CMP_ORG_LEE,Leeds,Manufacturing,1-49,Remote Access,68.1,SQL,1,1
L002328,CU002328,2025-02-27,Direct,Direct,CMP_DIR_BIR,Birmingham,Professional Services,1-49,Remote Support,84.9,MQL,1,0
L002329,CU002329,2025-02-27,Paid Search - Brand,Paid Search - Brand,CMP_PAI_LEE,Leeds,Healthcare,50-249,Remote Support,58.4,MQL,1,0
L002330,CU002330,2025-02-27,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_CAR,Cardiff,Education,50-249,Security Add-on,52.4,New,0,0
L002331,CU002331,2025-02-28,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_CAR,Cardiff,Education,1-49,Enterprise Connectivity,65.2,MQL,1,0
L002332,CU002332,2025-02-28,Partner,Partner,CMP_PAR_MAN,Manchester,Retail,1000+,Remote Support,57.7,New,0,0
L002333,CU002333,2025-02-28,Organic Search,Organic Search,CMP_ORG_BIR,Birmingham,Manufacturing,1-49,Remote Access,51.0,SQL,1,1
L002334,CU002334,2025-02-28,Events,Events,CMP_EVE_BIR,Birmingham,Retail,50-249,Remote Access,69.8,SQL,1,1
L002335,CU002335,2025-02-28,Events,Events,CMP_EVE_LON,London,Education,1000+,Enterprise Connectivity,56.4,New,0,0
L002336,CU002336,2025-02-28,Paid Search - Brand,Paid Search - Brand,CMP_PAI_LON,London,Technology,1-49,Remote Support,67.4,New,0,0
L002337,CU002337,2025-02-28,Paid Search - Brand,Paid Search - Brand,CMP_PAI_MAN,Manchester,Professional Services,250-999,Remote Access,57.0,New,0,0
L002338,CU002338,2025-03-01,Paid Search - Brand,Paid Search - Brand,CMP_PAI_LON,London,Manufacturing,50-249,Remote Access,67.1,New,0,0
L002339,CU002339,2025-03-01,LinkedIn,LinkedIn,CMP_LIN_CAR,Cardiff,Education,1000+,Remote Access,84.6,SQL,1,1
L002340,CU002340,2025-03-01,Paid Social,Paid Social,CMP_PAI_SHE,Sheffield,Retail,50-249,Security Add-on,37.0,New,0,0
L002341,CU002341,2025-03-02,Partner,Partner,CMP_PAR_BRI,Bristol,Education,1-49,Remote Support,53.2,New,0,0
L002342,CU002342,2025-03-03,Organic Search,Organic Search,CMP_ORG_GLA,Glasgow,Education,1000+,Remote Access,100.0,New,0,0
L002343,CU002343,2025-03-03,LinkedIn,LinkedIn,CMP_LIN_LIV,Liverpool,Retail,50-249,Security Add-on,90.9,SQL,1,1
L002344,CU002344,2025-03-03,Direct,Direct,CMP_DIR_SHE,Sheffield,Retail,50-249,Remote Access,61.4,New,0,0
L002345,CU002345,2025-03-03,Events,Events,CMP_EVE_LON,London,Healthcare,50-249,Security Add-on,72.5,New,0,0
L002346,CU002346,2025-03-03,Events,Events,CMP_EVE_EDI,Edinburgh,Professional Services,50-249,Remote Support,66.1,New,0,0
L002347,CU002347,2025-03-03,Organic Search,Organic Search,CMP_ORG_CAR,Cardiff,Retail,1000+,Remote Access,94.9,SQL,1,1
L002348,CU002348,2025-03-04,Paid Social,Paid Social,CMP_PAI_GLA,Glasgow,Technology,250-999,Security Add-on,57.7,New,0,0
L002349,CU002349,2025-03-04,Email,Email,CMP_EMA_BIR,Birmingham,Education,250-999,Enterprise Connectivity,82.2,New,0,0
L002350,CU002350,2025-03-04,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_LON,London,Retail,50-249,Enterprise Connectivity,81.3,SQL,1,1
L002351,CU002351,2025-03-04,Paid Search - Brand,Paid Search - Brand,CMP_PAI_LIV,Liverpool,Manufacturing,1000+,Remote Access,77.7,SQL,1,1
L002352,CU002352,2025-03-04,Organic Search,Organic Search,CMP_ORG_BRI,Bristol,Manufacturing,1-49,Remote Support,60.8,MQL,1,0
L002353,CU002353,2025-03-04,LinkedIn,LinkedIn,CMP_LIN_SHE,Sheffield,Retail,1000+,Security Add-on,63.8,SQL,1,1
L002354,CU002354,2025-03-04,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_SHE,Sheffield,Professional Services,50-249,Remote Support,60.3,New,0,0
L002355,CU002355,2025-03-05,Paid Search - Brand,Paid Search - Brand,CMP_PAI_BIR,Birmingham,Retail,250-999,Enterprise Connectivity,39.5,New,0,0
L002356,CU002356,2025-03-05,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_CAR,Cardiff,Professional Services,250-999,Security Add-on,57.6,MQL,1,0
L002357,CU002357,2025-03-05,Email,Email,CMP_EMA_EDI,Edinburgh,Retail,1-49,Remote Support,84.0,MQL,1,0
L002358,CU002358,2025-03-05,LinkedIn,LinkedIn,CMP_LIN_LON,London,Healthcare,250-999,Remote Support,98.3,SQL,1,1
L002359,CU002359,2025-03-05,Events,Events,CMP_EVE_LON,London,Retail,1-49,Remote Access,68.2,SQL,1,1
L002360,CU002360,2025-03-05,Events,Events,CMP_EVE_SHE,Sheffield,Education,50-249,Remote Support,50.7,New,0,0
L002361,CU002361,2025-03-05,Direct,Direct,CMP_DIR_GLA,Glasgow,Manufacturing,1000+,Enterprise Connectivity,74.6,New,0,0
L002362,CU002362,2025-03-06,Paid Social,Paid Social,CMP_PAI_SHE,Sheffield,Technology,250-999,Remote Support,29.1,New,0,0
L002363,CU002363,2025-03-06,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_MAN,Manchester,Manufacturing,1000+,Security Add-on,49.7,SQL,1,1
